1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lemma	1_anno_scriptorium:new_sent	1_anno_scriptorium:norm	1_anno_scriptorium:orig	1_anno_scriptorium:pos	2_id	2_span	2_anno_scriptorium:func	2_anno_scriptorium:lang	2_anno_scriptorium:lemma	2_anno_scriptorium:new_sent	2_anno_scriptorium:norm	2_anno_scriptorium:orig	2_anno_scriptorium:pos
2009596	ⲑ	det	ⲡ	'NULL'	ⲧ	ⲑ	ART	2009599	ⲓⲙⲉ	obl	'NULL'	ⲥϩⲓⲙⲉ	'NULL'	ϩⲓⲙⲉ	ⲓⲙⲉ	N
2011076	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2011078	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2011278	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2011281	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	NPROP
2011424	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2011427	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	NPROP
2012727	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2012730	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2013858	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2013861	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	dislocated	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	NPROP
2014779	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2014782	ϩⲉ	nsubj	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2014941	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2014943	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2016060	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2016063	ϩⲁⲧⲛ	case	'NULL'	ϩⲁⲧⲛ	'NULL'	ϩⲁⲧⲛ	ϩⲁⲧⲛ	PREP
2016065	ⲑ	det	ⲡ	'NULL'	ⲧ	ⲑ	ART	2016068	ⲁⲗⲁⲥⲥⲁ	nmod	Greek	ϩⲁⲗⲁⲥⲥⲁ	'NULL'	ϩⲁⲗⲁⲥⲥⲁ	ⲁⲗⲁⲥⲥⲁ	N
2016227	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2016230	ϩⲙⲟⲟⲥ	acl	'NULL'	ϩⲙⲟⲟⲥ	'NULL'	ϩⲙⲟⲟⲥ	ϩⲙⲟⲟⲥ	V
2016282	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2016285	ϩⲁⲓⲃⲉⲥ	conj	'NULL'	ϩⲁⲉⲓⲃⲉⲥ	'NULL'	ϩⲁⲓⲃⲉⲥ	ϩⲁⲓⲃⲉⲥ	N
2016644	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2016647	ϩⲏ	obl	'NULL'	ϩⲏ	'NULL'	ϩⲏ	ϩⲏ	N
2016916	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2016919	ϩⲙ	case	'NULL'	ϩⲛ	'NULL'	ϩⲙ	ϩⲙ	PREP
2017043	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2017045	ϩⲓⲧⲉ	acl	'NULL'	ϩⲓⲧⲉ	'NULL'	ϩⲓⲧⲉ	ϩⲓⲧⲉ	V
2017128	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2017131	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	NPROP
2017437	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2017439	ϩⲕⲁⲉⲓⲧ	acl	'NULL'	ϩⲕⲟ	'NULL'	ϩⲕⲁⲉⲓⲧ	ϩⲕⲁⲉⲓⲧ	VSTAT
2017734	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2017737	ϩⲟⲟⲩ	acl	'NULL'	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	ϩⲟⲟⲩ	VSTAT
2017817	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2017820	ϩⲉ	nsubj	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2017840	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2017843	ϩⲁⲧⲉⲧⲛ	acl	'NULL'	ϩⲁⲧⲉⲧⲛ	'NULL'	ϩⲁⲧⲉⲧⲛ	ϩⲁⲧⲉⲧⲛ	VSTAT
2018120	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2018123	ϩⲉ	nsubj	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2018205	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2018208	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2019053	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2019056	ϩⲏ	obl	'NULL'	ϩⲏ	'NULL'	ϩⲏ	ϩⲏ	N
2020138	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2020141	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	NPROP
2020655	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2020657	ϩⲓⲧⲟⲩⲱ	case	'NULL'	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	ϩⲓⲧⲟⲩⲱ	PREP
2020765	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2020768	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2020998	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2021000	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2021010	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2021013	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2021118	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2021121	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2021177	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2021179	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2021470	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2021472	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2021658	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2021661	ϩⲙ	case	'NULL'	ϩⲛ	'NULL'	ϩⲙ	ϩⲙ	PREP
2021741	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2021743	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2021881	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2021884	ϩⲉ	nsubj	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2021917	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2021920	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2021977	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2021979	ϩⲉ	nsubj	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2022076	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2022078	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2022259	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2022262	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2022340	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2022343	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2022380	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2022382	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2022581	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2022584	ϩⲙ	case	'NULL'	ϩⲛ	'NULL'	ϩⲙ	ϩⲙ	PREP
2022684	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2022687	ϩⲟⲟⲗⲉ	conj	'NULL'	ϩⲟⲟⲗⲉ	'NULL'	ϩⲟⲟⲗⲉ	ϩⲟⲟⲗⲉ	N
2023338	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2023341	ϩⲃⲥⲱ	nmod	'NULL'	ϩⲃⲥⲱ	'NULL'	ϩⲃⲥⲱ	ϩⲃⲥⲱ	N
2023420	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2023423	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2023555	ⲑ	det	ⲡ	'NULL'	ⲧ	ⲑ	ART	2023558	ⲃⲥⲱ	obl	'NULL'	ϩⲃⲥⲱ	'NULL'	ϩⲃⲥⲱ	ⲃⲥⲱ	N
2023582	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2023584	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2023680	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2023682	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2023952	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2023955	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2024272	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2024275	ϩⲙ	case	'NULL'	ϩⲛ	'NULL'	ϩⲙ	ϩⲙ	PREP
2024300	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2024303	ϩⲙ	case	'NULL'	ϩⲛ	'NULL'	ϩⲙ	ϩⲙ	PREP
2024933	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2024936	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2025442	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2025445	ϩⲉ	nsubj	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2025500	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2025503	ϩⲟⲟⲩ	acl	'NULL'	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	ϩⲟⲟⲩ	VSTAT
2025821	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2025824	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2026605	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2026607	ϩⲉ	conj	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2026639	ⲉⲥⲏⲧ	obl	ⲉⲥⲏⲧ	'NULL'	ⲉⲥⲏⲧ	ⲉⲥⲏⲧ	N	2026641	ϩⲓ	case	'NULL'	ϩⲓ	'NULL'	ϩⲓ	ϩⲓ	PREP
2026959	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2026961	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2027677	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2027680	ϩⲓⲃⲟⲗ	acl	'NULL'	ϩⲓⲃⲟⲗ	'NULL'	ϩⲓⲃⲟⲗ	ϩⲓⲃⲟⲗ	ADV
2027752	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2027754	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2028629	ⲑ	det	ⲡ	'NULL'	ⲧ	ⲑ	ART	2028632	ⲁⲗⲁⲥⲥⲁ	obl	Greek	ϩⲁⲗⲁⲥⲥⲁ	'NULL'	ϩⲁⲗⲁⲥⲥⲁ	ⲁⲗⲁⲥⲥⲁ	N
2029180	ⲑ	det	ⲡ	'NULL'	ⲧ	ⲑ	ART	2029183	ⲏ	obl	'NULL'	ϩⲏ	'NULL'	ϩⲏ	ⲏ	N
2032285	ⲥⲟⲉⲓⲧ	obj	ⲥⲟⲉⲓⲧ	'NULL'	ⲥⲟⲉⲓⲧ	ⲥⲟⲉⲓⲧ	N	2032287	ϩⲙ	case	'NULL'	ϩⲛ	'NULL'	ϩⲙ	ϩⲙ	PREP
2032731	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2032733	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2033493	ϩⲟⲙⲛⲧ	conj	ϩⲟⲙⲛⲧ	'NULL'	ϩⲟⲙⲛⲧ	ϩⲟⲙⲛⲧ	N	2033497	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2034013	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2034015	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2034059	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2034061	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2034083	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2034085	ϩⲉ	nmod	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2034756	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2034758	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2034790	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2034792	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2035251	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2035254	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2035411	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2035414	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2035499	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2035502	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2036474	ϭⲱϣⲧ	csubj	ϭⲱϣⲧ	'NULL'	ϭⲱϣⲧ	ϭⲱϣⲧ	V	2036476	ϩⲏⲧ	obl:npmod	'NULL'	ϩⲏⲧ	'NULL'	ϩⲏⲧ	ϩⲏⲧ	N
2038583	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2038586	ϩⲟⲥⲉ	obl	'NULL'	ϩⲟⲥⲉ	'NULL'	ϩⲟⲥⲉ	ϩⲟⲥⲉ	N
2039007	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2039009	ϩⲉ	root	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2039780	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2039782	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2041435	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2041438	ϩⲟⲟⲩ	acl	'NULL'	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	ϩⲟⲟⲩ	VSTAT
2041448	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2041451	ϩⲟⲟⲩ	acl	'NULL'	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	ϩⲟⲟⲩ	VSTAT
2041555	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲑ	CREL	2041557	ⲟⲟⲩ	acl	'NULL'	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	ⲟⲟⲩ	VSTAT
2041685	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2041688	ϩⲟⲟⲩ	acl	'NULL'	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	ϩⲟⲟⲩ	VSTAT
2042048	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2042050	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2042111	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2042114	ϩⲉ	nsubj	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2042707	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2042710	ϩⲁⲏ	nmod	'NULL'	ϩⲁⲏ	'NULL'	ϩⲁⲏ	ϩⲁⲏ	N
2042750	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2042753	ϩⲉ	nsubj	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2043034	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2043037	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2046311	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2046313	ϩⲏⲡ	acl	'NULL'	ϩⲱⲡ	'NULL'	ϩⲏⲡ	ϩⲏⲡ	VSTAT
2046691	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2046693	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2046752	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2046755	ϩⲉ	nsubj	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2046972	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2046974	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2047527	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲑ	CREL	2047529	ⲟⲟⲩ	acl	'NULL'	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	ⲟⲟⲩ	VSTAT
2047557	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2047560	ϩⲉ	nsubj	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2048589	ⲑ	det	ⲡ	'NULL'	ⲧ	ⲑ	ART	2048592	ⲓⲙⲉ	appos	'NULL'	ⲥϩⲓⲙⲉ	'NULL'	ϩⲓⲙⲉ	ⲓⲙⲉ	N
2050361	ⲑ	det	ⲡ	'NULL'	ⲧ	ⲑ	ART	2050364	ⲁⲗⲁⲥⲥⲁ	obl	Greek	ϩⲁⲗⲁⲥⲥⲁ	'NULL'	ϩⲁⲗⲁⲥⲥⲁ	ⲁⲗⲁⲥⲥⲁ	N
2050396	ⲑ	det	ⲡ	'NULL'	ⲧ	ⲑ	ART	2050399	ⲁⲗⲁⲥⲥⲁ	obl	Greek	ϩⲁⲗⲁⲥⲥⲁ	'NULL'	ϩⲁⲗⲁⲥⲥⲁ	ⲁⲗⲁⲥⲥⲁ	N
2050447	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2050450	ϩⲟⲧⲉ	obl	'NULL'	ϩⲟⲧⲉ	'NULL'	ϩⲟⲧⲉ	ϩⲟⲧⲉ	N
2051256	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2051259	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	NPROP
2051491	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲑ	CREL	2051493	ⲟⲟⲩ	acl	'NULL'	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	ⲟⲟⲩ	VSTAT
2052102	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2052105	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2052166	ϫⲓⲙⲟⲉⲓⲧ	advcl	ϫⲓⲙⲟⲉⲓⲧ	'NULL'	ϫⲓⲙⲟⲉⲓⲧ	ϫⲓⲙⲟⲉⲓⲧ	V	2052168	ϩⲏⲧ	obl:npmod	'NULL'	ϩⲏⲧ	'NULL'	ϩⲏⲧ	ϩⲏⲧ	N
2052376	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2052379	ϩⲏ	obl	'NULL'	ϩⲏ	'NULL'	ϩⲏ	ϩⲏ	N
2052519	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2052522	ϩⲟⲟⲩ	acl	'NULL'	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	ϩⲟⲟⲩ	VSTAT
2053224	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2053227	ϩⲏⲩ	acl	'NULL'	ϩⲏⲩ	'NULL'	ϩⲏⲩ	ϩⲏⲩ	VSTAT
2053319	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2053321	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2053413	ⲑ	det	ⲡ	'NULL'	ⲧ	ⲑ	ART	2053416	ⲁⲗⲁⲥⲥⲁ	obl	Greek	ϩⲁⲗⲁⲥⲥⲁ	'NULL'	ϩⲁⲗⲁⲥⲥⲁ	ⲁⲗⲁⲥⲥⲁ	N
2055571	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2055574	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2055945	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2055948	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	NPROP
2056794	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2056796	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2056828	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2056830	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2057353	ⲉⲥⲏⲧ	obl	ⲉⲥⲏⲧ	'NULL'	ⲉⲥⲏⲧ	ⲉⲥⲏⲧ	N	2057355	ϩⲓ	case	'NULL'	ϩⲓ	'NULL'	ϩⲓ	ϩⲓ	PREP
2057689	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2057692	ϩⲉ	nsubj	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2058347	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2058349	ϩⲉ	obj	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2059230	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2059233	ϩⲉ	obj	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2059301	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2059303	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2060025	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	ⲉⲧ	CREL	2060028	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2060267	ⲧ	det	ⲡ	'NULL'	ⲧ	ⲧ	ART	2060270	ϩⲉ	nsubj	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
