1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lemma	1_anno_scriptorium:new_sent	1_anno_scriptorium:norm	1_anno_scriptorium:orig	1_anno_scriptorium:pos	2_id	2_span	2_anno_scriptorium:func	2_anno_scriptorium:lang	2_anno_scriptorium:lemma	2_anno_scriptorium:new_sent	2_anno_scriptorium:norm	2_anno_scriptorium:orig	2_anno_scriptorium:pos
2851105	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2851108	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2851170	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2851173	ϩⲓⲉⲣⲉⲩⲥ	nmod	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2851182	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2851185	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2851337	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2851340	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2851490	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2851493	ϩⲓⲉⲣⲉⲩⲥ	nmod	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2851563	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2851566	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2851679	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2851683	ϩⲓⲉⲣⲉⲩⲥ	dislocated	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2851827	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2851830	ϩⲓⲉⲣⲉⲩⲥ	nmod	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2851836	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2851839	ϩⲓⲉⲣⲉⲩⲥ	obl	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2851859	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2851863	ϩⲣⲃ	nsubj	'NULL'	ϩⲣⲃ	'NULL'	ϩⲣⲃ	ϩⲣⲃ	N
2851882	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2851885	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2852052	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2852055	ϩⲓⲉⲣⲉⲩⲥ	obl	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2852061	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2852064	ϩⲓⲉⲣⲉⲩⲥ	obl	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2852130	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2852133	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
